Date,Open,High,Low,Close,Volume,Adj Close
2015-01-30,571.0,579.0,567.0,570.0,47000.0,570.0
2015-02-02,568.0,595.0,561.0,578.0,199000.0,578.0
2015-02-03,578.0,582.0,567.0,570.0,95000.0,570.0
2015-02-04,574.0,578.0,570.0,575.0,59100.0,575.0
2015-02-05,585.0,587.0,572.0,576.0,62200.0,576.0
2015-02-06,579.0,579.0,572.0,577.0,59600.0,577.0
2015-02-09,575.0,589.0,570.0,589.0,76400.0,589.0
2015-02-10,585.0,597.0,583.0,595.0,65700.0,595.0
2015-02-11,,,,,,
2015-02-12,601.0,610.0,593.0,610.0,148700.0,610.0
2015-02-13,590.0,598.0,573.0,576.0,240100.0,576.0
2015-02-16,570.0,577.0,554.0,560.0,201700.0,560.0
2015-02-17,567.0,570.0,558.0,563.0,99900.0,563.0
2015-02-18,561.0,569.0,561.0,568.0,60300.0,568.0
2015-02-19,574.0,574.0,562.0,566.0,78300.0,566.0
2015-02-20,568.0,575.0,563.0,565.0,84500.0,565.0
2015-02-23,565.0,568.0,564.0,566.0,92300.0,566.0
2015-02-24,566.0,569.0,562.0,564.0,81900.0,564.0
2015-02-25,567.0,590.0,566.0,586.0,188600.0,586.0
2015-02-26,586.0,590.0,577.0,581.0,141000.0,581.0
2015-02-27,571.0,584.0,568.0,570.0,182300.0,570.0
2015-03-02,563.0,566.0,547.0,554.0,248400.0,554.0
2015-03-03,558.0,558.0,521.0,527.0,303200.0,527.0
2015-03-04,514.0,533.0,512.0,526.0,149300.0,526.0
2015-03-05,536.0,540.0,521.0,524.0,196800.0,524.0
2015-03-06,524.0,530.0,523.0,528.0,65900.0,528.0
2015-03-09,529.0,529.0,517.0,517.0,102000.0,517.0
2015-03-10,520.0,524.0,519.0,521.0,54100.0,521.0
2015-03-11,520.0,532.0,519.0,527.0,44700.0,527.0
2015-03-12,518.0,537.0,518.0,529.0,126900.0,529.0
2015-03-13,540.0,542.0,536.0,539.0,71800.0,539.0
2015-03-16,559.0,576.0,548.0,555.0,225500.0,555.0
2015-03-17,553.0,571.0,545.0,557.0,141000.0,557.0
2015-03-18,553.0,561.0,548.0,553.0,104900.0,553.0
2015-03-19,550.0,575.0,543.0,555.0,274500.0,555.0
2015-03-20,556.0,572.0,554.0,569.0,80000.0,569.0
2015-03-23,575.0,583.0,572.0,579.0,189000.0,579.0
2015-03-24,579.0,584.0,575.0,576.0,76200.0,576.0
2015-03-25,580.0,583.0,574.0,576.0,66000.0,576.0
2015-03-26,570.0,570.0,556.0,557.0,96300.0,557.0
2015-03-27,545.0,568.0,545.0,556.0,106600.0,556.0
2015-03-30,549.0,559.0,548.0,555.0,71400.0,555.0
2015-03-31,564.0,574.0,564.0,572.0,81400.0,572.0
2015-04-01,572.0,573.0,562.0,566.0,87800.0,566.0
2015-04-02,570.0,574.0,566.0,569.0,39000.0,569.0
2015-04-03,570.0,578.0,562.0,565.0,61300.0,565.0
2015-04-06,565.0,578.0,563.0,577.0,62200.0,577.0
2015-04-07,578.0,581.0,570.0,580.0,79400.0,580.0
2015-04-08,580.0,586.0,578.0,582.0,53900.0,582.0
2015-04-09,583.0,584.0,572.0,577.0,59900.0,577.0
2015-04-10,576.0,579.0,569.0,571.0,66400.0,571.0
2015-04-13,570.0,570.0,561.0,561.0,63600.0,561.0
2015-04-14,568.0,583.0,566.0,583.0,115600.0,583.0
2015-04-15,583.0,584.0,574.0,578.0,52000.0,578.0
2015-04-16,581.0,591.0,573.0,591.0,83100.0,591.0
2015-04-17,592.0,603.0,580.0,597.0,209700.0,597.0
2015-04-20,599.0,615.0,589.0,596.0,272500.0,596.0
2015-04-21,597.0,601.0,583.0,601.0,92600.0,601.0
2015-04-22,603.0,604.0,595.0,598.0,119700.0,598.0
2015-04-23,600.0,608.0,598.0,604.0,111700.0,604.0
2015-04-24,604.0,608.0,596.0,600.0,109800.0,600.0
2015-04-27,598.0,604.0,590.0,596.0,50300.0,596.0
2015-04-28,596.0,596.0,585.0,588.0,78900.0,588.0
2015-04-29,,,,,,
2015-04-30,583.0,585.0,560.0,573.0,125200.0,573.0
2015-05-01,575.0,575.0,555.0,555.0,130200.0,555.0
2015-05-04,,,,,,
2015-05-05,,,,,,
2015-05-06,,,,,,
2015-05-07,565.0,572.0,556.0,565.0,84500.0,565.0
2015-05-08,565.0,579.0,565.0,579.0,55500.0,579.0
2015-05-11,581.0,589.0,571.0,574.0,66800.0,574.0
2015-05-12,577.0,577.0,565.0,570.0,58800.0,570.0
2015-05-13,600.0,606.0,584.0,585.0,326400.0,585.0
2015-05-14,590.0,595.0,585.0,589.0,91800.0,589.0
2015-05-15,575.0,578.0,555.0,558.0,259300.0,558.0
2015-05-18,559.0,566.0,556.0,559.0,105000.0,559.0
2015-05-19,628.0,654.0,603.0,646.0,2393800.0,646.0
2015-05-20,660.0,668.0,637.0,650.0,1218100.0,650.0
2015-05-21,645.0,652.0,631.0,632.0,472000.0,632.0
2015-05-22,634.0,662.0,631.0,662.0,401000.0,662.0
2015-05-25,672.0,701.0,665.0,692.0,1004300.0,692.0
2015-05-26,691.0,695.0,660.0,669.0,626600.0,669.0
2015-05-27,659.0,663.0,646.0,653.0,390800.0,653.0
2015-05-28,653.0,656.0,636.0,637.0,348700.0,637.0
2015-05-29,632.0,652.0,632.0,650.0,223900.0,650.0
2015-06-01,650.0,659.0,645.0,653.0,138900.0,653.0
2015-06-02,663.0,664.0,642.0,645.0,145500.0,645.0
2015-06-03,639.0,658.0,639.0,644.0,129800.0,644.0
2015-06-04,644.0,663.0,644.0,656.0,196900.0,656.0
2015-06-05,656.0,662.0,643.0,649.0,140000.0,649.0
2015-06-08,656.0,656.0,645.0,648.0,110000.0,648.0
2015-06-09,644.0,647.0,635.0,636.0,138200.0,636.0
2015-06-10,643.0,644.0,632.0,633.0,160600.0,633.0
2015-06-11,637.0,649.0,636.0,649.0,162700.0,649.0
2015-06-12,645.0,658.0,641.0,655.0,218200.0,655.0
2015-06-15,647.0,652.0,642.0,645.0,177600.0,645.0
2015-06-16,641.0,642.0,616.0,621.0,384200.0,621.0
2015-06-17,621.0,631.0,621.0,625.0,129800.0,625.0
2015-06-18,622.0,623.0,595.0,600.0,313400.0,600.0
2015-06-19,600.0,601.0,587.0,588.0,266000.0,588.0
2015-06-22,592.0,594.0,579.0,584.0,214400.0,584.0
2015-06-23,588.0,605.0,588.0,595.0,288900.0,595.0
2015-06-24,592.0,608.0,592.0,606.0,200700.0,606.0
2015-06-25,600.0,608.0,594.0,605.0,192100.0,605.0
