Date,Open,High,Low,Close,Volume,Adj Close
2015-01-30,172.0,174.0,172.0,174.0,340400.0,174.0
2015-02-02,174.0,175.0,173.0,173.0,423600.0,173.0
2015-02-03,175.0,175.0,172.0,173.0,310100.0,173.0
2015-02-04,173.0,174.0,172.0,173.0,437800.0,173.0
2015-02-05,173.0,174.0,172.0,173.0,151800.0,173.0
2015-02-06,174.0,174.0,172.0,173.0,178200.0,173.0
2015-02-09,173.0,174.0,171.0,172.0,283100.0,172.0
2015-02-10,171.0,173.0,170.0,171.0,423000.0,171.0
2015-02-11,,,,,,
2015-02-12,171.0,172.0,171.0,171.0,142600.0,171.0
2015-02-13,172.0,172.0,170.0,170.0,394600.0,170.0
2015-02-16,171.0,172.0,170.0,171.0,180600.0,171.0
2015-02-17,171.0,172.0,171.0,171.0,275900.0,171.0
2015-02-18,171.0,173.0,171.0,173.0,254100.0,173.0
2015-02-19,173.0,177.0,172.0,177.0,750400.0,177.0
2015-02-20,175.0,176.0,175.0,176.0,211300.0,176.0
2015-02-23,177.0,177.0,175.0,177.0,383300.0,177.0
2015-02-24,177.0,178.0,175.0,177.0,463200.0,177.0
2015-02-25,177.0,177.0,176.0,177.0,215900.0,177.0
2015-02-26,177.0,178.0,176.0,177.0,287000.0,177.0
2015-02-27,177.0,178.0,176.0,177.0,391500.0,177.0
2015-03-02,178.0,180.0,178.0,180.0,765500.0,180.0
2015-03-03,179.0,180.0,177.0,179.0,527800.0,179.0
2015-03-04,179.0,179.0,177.0,178.0,341100.0,178.0
2015-03-05,178.0,179.0,178.0,179.0,170700.0,179.0
2015-03-06,179.0,182.0,178.0,178.0,1317400.0,178.0
2015-03-09,178.0,179.0,177.0,178.0,358700.0,178.0
2015-03-10,178.0,181.0,178.0,181.0,538700.0,181.0
2015-03-11,180.0,182.0,179.0,181.0,610500.0,181.0
2015-03-12,180.0,180.0,178.0,178.0,672100.0,178.0
2015-03-13,178.0,185.0,178.0,183.0,1459800.0,183.0
2015-03-16,184.0,190.0,183.0,189.0,2551100.0,189.0
2015-03-17,191.0,192.0,186.0,187.0,1975700.0,187.0
2015-03-18,188.0,190.0,187.0,189.0,1482100.0,189.0
2015-03-19,189.0,190.0,188.0,189.0,343100.0,189.0
2015-03-20,189.0,200.0,189.0,196.0,4293700.0,196.0
2015-03-23,198.0,200.0,191.0,198.0,2414300.0,198.0
2015-03-24,201.0,207.0,199.0,206.0,4662700.0,206.0
2015-03-25,203.0,205.0,199.0,204.0,2530500.0,204.0
2015-03-26,201.0,203.0,197.0,200.0,814200.0,200.0
2015-03-27,198.0,203.0,197.0,198.0,1047800.0,198.0
2015-03-30,198.0,200.0,196.0,199.0,437100.0,199.0
2015-03-31,199.0,200.0,197.0,199.0,429300.0,199.0
2015-04-01,197.0,205.0,197.0,204.0,1737700.0,204.0
2015-04-02,203.0,204.0,200.0,202.0,624100.0,202.0
2015-04-03,202.0,203.0,199.0,203.0,761600.0,203.0
