Date,Open,High,Low,Close,Volume,Adj Close
2015-01-30,154.0,154.0,153.0,153.0,4000.0,153.0
2015-02-02,152.0,152.0,152.0,152.0,12000.0,152.0
2015-02-03,151.0,151.0,149.0,149.0,12000.0,149.0
2015-02-04,149.0,149.0,146.0,149.0,18000.0,149.0
2015-02-05,149.0,149.0,148.0,148.0,3000.0,148.0
2015-02-06,148.0,148.0,148.0,148.0,1000.0,148.0
2015-02-09,148.0,148.0,148.0,148.0,2000.0,148.0
2015-02-10,148.0,148.0,148.0,148.0,5000.0,148.0
2015-02-11,,,,,,
2015-02-12,150.0,150.0,150.0,150.0,1000.0,150.0
2015-02-13,,,,,,
2015-02-16,150.0,150.0,150.0,150.0,1000.0,150.0
2015-02-17,,,,,,
2015-02-18,150.0,150.0,150.0,150.0,2000.0,150.0
2015-02-19,150.0,150.0,150.0,150.0,11000.0,150.0
2015-02-20,150.0,160.0,150.0,153.0,31000.0,153.0
2015-02-23,154.0,155.0,154.0,154.0,5000.0,154.0
2015-02-24,154.0,158.0,154.0,158.0,24000.0,158.0
2015-02-25,157.0,160.0,155.0,159.0,21000.0,159.0
2015-02-26,158.0,165.0,157.0,164.0,27000.0,164.0
2015-02-27,165.0,166.0,163.0,166.0,31000.0,166.0
2015-03-02,166.0,171.0,165.0,170.0,122000.0,170.0
2015-03-03,170.0,170.0,158.0,163.0,47000.0,163.0
2015-03-04,166.0,178.0,165.0,170.0,127000.0,170.0
2015-03-05,168.0,169.0,167.0,167.0,15000.0,167.0
2015-03-06,165.0,165.0,164.0,165.0,8000.0,165.0
2015-03-09,164.0,164.0,163.0,163.0,18000.0,163.0
2015-03-10,168.0,190.0,168.0,169.0,569000.0,169.0
2015-03-11,169.0,176.0,166.0,174.0,74000.0,174.0
2015-03-12,173.0,176.0,171.0,172.0,21000.0,172.0
2015-03-13,173.0,173.0,169.0,169.0,9000.0,169.0
2015-03-16,170.0,176.0,170.0,176.0,29000.0,176.0
2015-03-17,179.0,179.0,170.0,172.0,48000.0,172.0
2015-03-18,170.0,174.0,170.0,171.0,11000.0,171.0
2015-03-19,170.0,170.0,170.0,170.0,5000.0,170.0
2015-03-20,170.0,172.0,170.0,171.0,5000.0,171.0
2015-03-23,169.0,171.0,169.0,171.0,5000.0,171.0
2015-03-24,170.0,171.0,169.0,169.0,16000.0,169.0
2015-03-25,169.0,180.0,167.0,174.0,57000.0,174.0
2015-03-26,171.0,174.0,170.0,171.0,20000.0,171.0
2015-03-27,168.0,168.0,168.0,168.0,1000.0,168.0
2015-03-30,165.0,166.0,165.0,165.0,14000.0,165.0
2015-03-31,164.0,174.0,164.0,171.0,36000.0,171.0
2015-04-01,175.0,177.0,173.0,173.0,8000.0,173.0
2015-04-02,171.0,171.0,169.0,170.0,7000.0,170.0
2015-04-03,169.0,172.0,168.0,168.0,5000.0,168.0
2015-04-06,167.0,171.0,167.0,171.0,6000.0,171.0
2015-04-07,172.0,173.0,169.0,171.0,10000.0,171.0
2015-04-08,169.0,169.0,169.0,169.0,1000.0,169.0
2015-04-09,170.0,176.0,170.0,170.0,18000.0,170.0
2015-04-10,174.0,174.0,171.0,171.0,2000.0,171.0
2015-04-13,167.0,167.0,167.0,167.0,1000.0,167.0
2015-04-14,171.0,171.0,171.0,171.0,1000.0,171.0
2015-04-15,,,,,,
2015-04-16,168.0,171.0,168.0,168.0,9000.0,168.0
2015-04-17,171.0,171.0,166.0,166.0,5000.0,166.0
2015-04-20,167.0,177.0,167.0,172.0,63000.0,172.0
2015-04-21,171.0,174.0,171.0,172.0,14000.0,172.0
2015-04-22,176.0,222.0,173.0,222.0,761000.0,222.0
2015-04-23,302.0,302.0,292.0,302.0,629000.0,302.0
2015-04-24,254.0,286.0,245.0,265.0,983000.0,265.0
2015-04-27,257.0,261.0,243.0,246.0,193000.0,246.0
2015-04-28,242.0,245.0,232.0,234.0,119000.0,234.0
2015-04-29,,,,,,
2015-04-30,234.0,234.0,218.0,224.0,148000.0,224.0
2015-05-01,223.0,223.0,211.0,211.0,69000.0,211.0
2015-05-04,,,,,,
2015-05-05,,,,,,
2015-05-06,,,,,,
2015-05-07,208.0,215.0,202.0,215.0,81000.0,215.0
2015-05-08,208.0,218.0,201.0,211.0,95000.0,211.0
2015-05-11,210.0,215.0,208.0,213.0,30000.0,213.0
2015-05-12,211.0,211.0,207.0,209.0,27000.0,209.0
2015-05-13,207.0,208.0,205.0,205.0,14000.0,205.0
2015-05-14,205.0,205.0,196.0,201.0,47000.0,201.0
2015-05-15,198.0,208.0,198.0,206.0,39000.0,206.0
2015-05-18,200.0,200.0,192.0,197.0,44000.0,197.0
2015-05-19,196.0,200.0,194.0,199.0,11000.0,199.0
2015-05-20,199.0,200.0,193.0,197.0,16000.0,197.0
2015-05-21,197.0,199.0,196.0,198.0,9000.0,198.0
2015-05-22,201.0,210.0,201.0,210.0,65000.0,210.0
2015-05-25,212.0,222.0,211.0,213.0,110000.0,213.0
2015-05-26,213.0,215.0,208.0,209.0,34000.0,209.0
2015-05-27,213.0,214.0,207.0,209.0,20000.0,209.0
2015-05-28,210.0,213.0,210.0,211.0,13000.0,211.0
2015-05-29,210.0,210.0,205.0,208.0,16000.0,208.0
2015-06-01,208.0,208.0,203.0,208.0,16000.0,208.0
2015-06-02,205.0,206.0,202.0,203.0,19000.0,203.0
2015-06-03,201.0,201.0,189.0,198.0,57000.0,198.0
2015-06-04,199.0,206.0,199.0,204.0,26000.0,204.0
2015-06-05,200.0,203.0,199.0,200.0,8000.0,200.0
2015-06-08,206.0,206.0,203.0,203.0,3000.0,203.0
2015-06-09,200.0,200.0,199.0,199.0,3000.0,199.0
2015-06-10,197.0,200.0,197.0,200.0,8000.0,200.0
2015-06-11,199.0,199.0,199.0,199.0,1000.0,199.0
2015-06-12,197.0,197.0,197.0,197.0,1000.0,197.0
2015-06-15,198.0,198.0,198.0,198.0,1000.0,198.0
2015-06-16,197.0,198.0,196.0,197.0,9000.0,197.0
2015-06-17,199.0,199.0,193.0,194.0,20000.0,194.0
2015-06-18,204.0,244.0,200.0,244.0,552000.0,244.0
2015-06-19,250.0,261.0,219.0,223.0,790000.0,223.0
2015-06-22,215.0,217.0,210.0,214.0,172000.0,214.0
2015-06-23,223.0,225.0,209.0,210.0,136000.0,210.0
2015-06-24,210.0,215.0,206.0,212.0,51000.0,212.0
2015-06-25,215.0,215.0,210.0,211.0,25000.0,211.0
2015-06-26,209.0,210.0,206.0,208.0,17000.0,208.0
2015-06-29,204.0,214.0,197.0,201.0,39000.0,201.0
2015-06-30,201.0,201.0,195.0,197.0,12000.0,197.0
2015-07-01,200.0,210.0,200.0,200.0,33000.0,200.0
2015-07-02,202.0,213.0,202.0,205.0,34000.0,205.0
2015-07-03,208.0,229.0,208.0,217.0,255000.0,217.0
2015-07-06,211.0,216.0,208.0,208.0,40000.0,208.0
2015-07-07,215.0,223.0,211.0,220.0,49000.0,220.0
2015-07-08,220.0,229.0,209.0,229.0,119000.0,229.0
2015-07-09,225.0,308.0,215.0,258.0,1940000.0,258.0
2015-07-10,274.0,283.0,240.0,244.0,485000.0,244.0
2015-07-13,240.0,246.0,225.0,226.0,168000.0,226.0
2015-07-14,231.0,260.0,231.0,248.0,154000.0,248.0
2015-07-15,248.0,252.0,237.0,241.0,44000.0,241.0
2015-07-16,242.0,244.0,234.0,237.0,25000.0,237.0
2015-07-17,240.0,240.0,227.0,233.0,59000.0,233.0
2015-07-20,,,,,,
2015-07-21,233.0,235.0,231.0,234.0,31000.0,234.0
2015-07-22,233.0,248.0,233.0,239.0,55000.0,239.0
2015-07-23,239.0,245.0,239.0,242.0,28000.0,242.0
2015-07-24,249.0,252.0,245.0,245.0,40000.0,245.0
2015-07-27,243.0,243.0,235.0,235.0,31000.0,235.0
2015-07-28,231.0,234.0,221.0,233.0,41000.0,233.0
2015-07-29,234.0,235.0,227.0,235.0,21000.0,235.0
2015-07-30,235.0,239.0,227.0,234.0,36000.0,234.0
2015-07-31,239.0,239.0,227.0,231.0,20000.0,231.0
2015-08-03,234.0,234.0,225.0,225.0,24000.0,225.0
2015-08-04,225.0,226.0,223.0,226.0,6000.0,226.0
2015-08-05,226.0,226.0,218.0,218.0,21000.0,218.0
2015-08-06,220.0,242.0,220.0,242.0,71000.0,242.0
2015-08-07,225.0,242.0,223.0,235.0,53000.0,235.0
2015-08-10,229.0,229.0,222.0,227.0,38000.0,227.0
2015-08-11,228.0,228.0,219.0,221.0,19000.0,221.0
2015-08-12,221.0,221.0,215.0,215.0,13000.0,215.0
2015-08-13,215.0,221.0,215.0,218.0,18000.0,218.0
2015-08-14,220.0,239.0,220.0,230.0,174000.0,230.0
2015-08-17,235.0,239.0,231.0,231.0,71000.0,231.0
2015-08-18,238.0,238.0,230.0,230.0,7000.0,230.0
2015-08-19,226.0,228.0,222.0,228.0,5000.0,228.0
2015-08-20,223.0,224.0,221.0,222.0,13000.0,222.0
2015-08-21,213.0,220.0,188.0,211.0,79000.0,211.0
2015-08-24,195.0,202.0,168.0,170.0,55000.0,170.0
2015-08-25,170.0,215.0,166.0,175.0,152000.0,175.0
2015-08-26,190.0,196.0,185.0,196.0,22000.0,196.0
2015-08-27,196.0,204.0,190.0,199.0,33000.0,199.0
2015-08-28,204.0,207.0,198.0,207.0,15000.0,207.0
2015-08-31,207.0,207.0,192.0,196.0,27000.0,196.0
2015-09-01,196.0,197.0,188.0,189.0,34000.0,189.0
2015-09-02,184.0,195.0,184.0,195.0,7000.0,195.0
2015-09-03,191.0,201.0,191.0,198.0,25000.0,198.0
2015-09-04,195.0,202.0,185.0,185.0,30000.0,185.0
2015-09-07,184.0,185.0,183.0,185.0,22000.0,185.0
2015-09-08,190.0,196.0,184.0,186.0,63000.0,186.0
2015-09-09,194.0,197.0,193.0,195.0,46000.0,195.0
2015-09-10,191.0,198.0,191.0,198.0,14000.0,198.0
2015-09-11,199.0,201.0,195.0,195.0,19000.0,195.0
2015-09-14,203.0,224.0,203.0,211.0,197000.0,211.0
2015-09-15,219.0,227.0,210.0,219.0,53000.0,219.0
2015-09-16,219.0,219.0,210.0,210.0,6000.0,210.0
2015-09-17,205.0,207.0,201.0,204.0,14000.0,204.0
2015-09-18,211.0,211.0,198.0,199.0,48000.0,199.0
2015-09-21,,,,,,
2015-09-22,,,,,,
2015-09-23,,,,,,
2015-09-24,193.0,195.0,189.0,195.0,16000.0,195.0
2015-09-25,195.0,195.0,195.0,195.0,4000.0,195.0
2015-09-28,200.0,206.0,200.0,204.0,21000.0,204.0
2015-09-29,190.0,199.0,190.0,199.0,13000.0,199.0
2015-09-30,197.0,207.0,197.0,198.0,26000.0,198.0
2015-10-01,201.0,201.0,194.0,194.0,7000.0,194.0
2015-10-02,198.0,199.0,194.0,196.0,8000.0,196.0
2015-10-05,198.0,198.0,198.0,198.0,4000.0,198.0
2015-10-06,198.0,203.0,198.0,198.0,6000.0,198.0
2015-10-07,,,,,,
2015-10-08,198.0,198.0,196.0,196.0,3000.0,196.0
2015-10-09,195.0,195.0,195.0,195.0,1000.0,195.0
2015-10-12,,,,,,
2015-10-13,,,,,,
2015-10-14,192.0,193.0,192.0,192.0,3000.0,192.0
2015-10-15,188.0,193.0,188.0,193.0,5000.0,193.0
2015-10-16,188.0,190.0,188.0,190.0,4000.0,190.0
2015-10-19,193.0,193.0,188.0,189.0,6000.0,189.0
