Date,Open,High,Low,Close,Volume,Adj Close
2015-01-30,5490.0,5830.0,5210.0,5630.0,1097400.0,5630.0
2015-02-02,4860.0,4925.0,4630.0,4630.0,641400.0,4630.0
2015-02-03,4700.0,4765.0,4115.0,4200.0,601200.0,4200.0
2015-02-04,4090.0,4350.0,3950.0,4030.0,385600.0,4030.0
2015-02-05,4075.0,4335.0,4040.0,4145.0,509500.0,4145.0
2015-02-06,3935.0,4080.0,3715.0,3880.0,406800.0,3880.0
2015-02-09,3905.0,4325.0,3720.0,4090.0,364700.0,4090.0
2015-02-10,3920.0,4110.0,3890.0,3995.0,166300.0,3995.0
2015-02-11,,,,,,
2015-02-12,3970.0,3990.0,3835.0,3870.0,144300.0,3870.0
2015-02-13,3775.0,3820.0,3620.0,3670.0,175900.0,3670.0
2015-02-16,3485.0,3530.0,3285.0,3430.0,257100.0,3430.0
2015-02-17,3475.0,3690.0,3360.0,3400.0,167600.0,3400.0
2015-02-18,3550.0,3615.0,3465.0,3495.0,140300.0,3495.0
2015-02-19,3425.0,3495.0,3410.0,3440.0,64300.0,3440.0
2015-02-20,3440.0,3575.0,3440.0,3515.0,78900.0,3515.0
2015-02-23,3460.0,3640.0,3450.0,3580.0,87600.0,3580.0
2015-02-24,3590.0,3900.0,3580.0,3885.0,176000.0,3885.0
2015-02-25,3760.0,3900.0,3755.0,3865.0,112100.0,3865.0
2015-02-26,3870.0,3890.0,3755.0,3775.0,50900.0,3775.0
2015-02-27,3735.0,3740.0,3550.0,3595.0,102200.0,3595.0
2015-03-02,3495.0,3575.0,3320.0,3415.0,172800.0,3415.0
2015-03-03,3355.0,3400.0,3135.0,3170.0,155800.0,3170.0
2015-03-04,3130.0,3245.0,3085.0,3175.0,102000.0,3175.0
2015-03-05,3130.0,3235.0,3130.0,3180.0,56800.0,3180.0
2015-03-06,3110.0,3140.0,2955.0,2982.0,126500.0,2982.0
2015-03-09,2743.0,2930.0,2740.0,2801.0,135300.0,2801.0
2015-03-10,2941.0,2997.0,2885.0,2906.0,72600.0,2906.0
2015-03-11,2906.0,3255.0,2855.0,3105.0,135200.0,3105.0
2015-03-12,3000.0,3175.0,2944.0,3120.0,107400.0,3120.0
2015-03-13,3170.0,3325.0,3120.0,3160.0,105600.0,3160.0
2015-03-16,3000.0,3095.0,2925.0,2925.0,84500.0,2925.0
2015-03-17,2930.0,2990.0,2813.0,2851.0,58600.0,2851.0
2015-03-18,3355.0,3355.0,2992.0,3225.0,458700.0,3225.0
2015-03-19,3185.0,3190.0,3045.0,3160.0,116400.0,3160.0
2015-03-20,3090.0,3200.0,3075.0,3110.0,51000.0,3110.0
2015-03-23,3100.0,3250.0,3025.0,3180.0,85300.0,3180.0
2015-03-24,3190.0,3260.0,3105.0,3110.0,79400.0,3110.0
2015-03-25,3100.0,3185.0,3055.0,3060.0,57600.0,3060.0
2015-03-26,3025.0,3140.0,3000.0,3005.0,48600.0,3005.0
2015-03-27,3010.0,3115.0,2850.0,2926.0,72200.0,2926.0
2015-03-30,2855.0,3000.0,2855.0,2900.0,162300.0,2900.0
2015-03-31,2950.0,2978.0,2881.0,2892.0,69400.0,2892.0
2015-04-01,2929.0,2929.0,2856.0,2882.0,32500.0,2882.0
2015-04-02,2887.0,2899.0,2795.0,2800.0,88600.0,2800.0
2015-04-03,2785.0,2821.0,2670.0,2705.0,64700.0,2705.0
2015-04-06,2755.0,2875.0,2725.0,2875.0,54400.0,2875.0
2015-04-07,2890.0,2934.0,2786.0,2811.0,42500.0,2811.0
2015-04-08,2800.0,2847.0,2800.0,2837.0,21100.0,2837.0
2015-04-09,2810.0,2834.0,2802.0,2809.0,23000.0,2809.0
2015-04-10,2831.0,2980.0,2805.0,2862.0,58700.0,2862.0
2015-04-13,2862.0,2890.0,2815.0,2821.0,28600.0,2821.0
2015-04-14,2820.0,2897.0,2762.0,2866.0,46500.0,2866.0
